ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,Label
1745481742.250412,CgzBkb14tsfn3xSpN5,192.168.1.27,51022,69.173.158.65,443,tcp,-,0.186570,0,4222,RSTRH,T,F,0,^hCadCfAr,1,52,18,5154,-,BENIGN
1745481737.511446,CKGSHQ2fPlmEpFrdF7,192.168.1.27,44208,118.98.115.70,53,udp,dns,0.003668,0,145,SHR,T,F,0,Cd,0,0,1,173,-,BENIGN
1745481737.512015,CoUQwv4aOQDdk1LPvf,192.168.1.27,35141,118.98.115.70,53,udp,dns,0.003630,0,161,SHR,T,F,0,Cd,0,0,1,189,-,BENIGN
1745481737.512243,CY7NuM2ZWqPXSy8qzi,192.168.1.27,40022,118.98.115.70,53,udp,dns,0.004053,0,127,SHR,T,F,0,Cd,0,0,1,155,-,BENIGN
1745481737.515466,CWqTx01cxmJUTGCnd1,192.168.1.27,42209,118.98.115.70,53,udp,dns,0.252882,0,103,SHR,T,F,0,Cd,0,0,1,131,-,BENIGN
1745481737.516448,C04zfYOdA92NQYEN8,192.168.1.27,45851,118.98.115.70,53,udp,dns,0.004024,0,103,SHR,T,F,0,Cd,0,0,1,131,-,BENIGN
1745481737.648378,CmJo1R3juGvJtucMD1,192.168.1.27,40850,118.98.115.70,53,udp,dns,0.204990,0,105,SHR,T,F,0,Cd,0,0,1,133,-,BENIGN
1745481737.649826,Cnicyf3AgYGovZwf9j,192.168.1.27,39372,118.98.115.70,53,udp,dns,0.497882,0,105,SHR,T,F,0,Cd,0,0,1,133,-,BENIGN
1745481737.77289,Cg3I6XE3K6el4Voga,192.168.1.27,52319,118.98.115.70,53,udp,dns,0.005582,0,72,SHR,T,F,0,Cd,0,0,1,100,-,BENIGN
1745481737.826454,CiFZJq1bqaXi4uvuIk,192.168.1.27,56200,118.98.115.70,53,udp,dns,0.014142,0,110,SHR,T,F,0,Cd,0,0,1,138,-,BENIGN
1745481742.423755,CRZSLj1xCClduVHHPg,192.168.1.27,52198,52.204.33.177,443,tcp,-,0.533203,156,5940,RSTO,T,F,0,^hCadcRRfRR,6,240,11,2304,-,BENIGN
1745481737.958202,Ceg1MEvJaDB1HNwTf,192.168.1.27,38950,118.98.115.70,53,udp,dns,0.005051,0,121,SHR,T,F,0,Cd,0,0,1,149,-,BENIGN
1745481742.370276,CYcOTE4tRD3pylxqHh,192.168.1.27,38486,46.4.139.58,443,tcp,-,0.666193,32,4514,RSTO,T,F,0,^hCacdRfRR,3,120,9,894,-,BENIGN
1745481738.039241,CgSAmh1x5Yp8Ry0zVa,192.168.1.27,49389,118.98.115.70,53,udp,dns,0.038650,0,125,SHR,T,F,0,Cd,0,0,1,153,-,BENIGN
1745481738.040717,CQdC2S2c3F3Nn2XHod,192.168.1.27,35444,118.98.115.70,53,udp,dns,0.004962,0,49,SHR,T,F,0,Cd,0,0,1,77,-,BENIGN
1745481738.071188,CUfE3A1FRnslmFqO12,192.168.1.27,49691,118.98.115.70,53,udp,dns,0.024677,0,99,SHR,T,F,0,Cd,0,0,1,127,-,BENIGN
1745481738.110616,CQeI6L1sSZTCTTlhff,192.168.1.27,49780,118.98.115.70,53,udp,dns,0.102179,0,129,SHR,T,F,0,Cd,0,0,1,157,-,BENIGN
1745481738.111135,CpfqxezTJzahVr2Ia,192.168.1.27,43664,118.98.115.70,53,udp,dns,0.004441,0,135,SHR,T,F,0,Cd,0,0,1,163,-,BENIGN
1745481742.94033,Cnx7fs4Jo06cakSEvl,192.168.1.27,51034,69.173.158.65,443,tcp,-,0.256916,0,4222,SHR,T,F,0,^hCadCf,0,0,17,5114,-,BENIGN
1745481738.372484,CqqzpL3Et2N1fKWj38,192.168.1.27,47931,118.98.115.70,53,udp,dns,0.004870,0,116,SHR,T,F,0,Cd,0,0,1,144,-,BENIGN
1745481738.372971,CS2JFW3vvpgb6wgUT8,192.168.1.27,45647,118.98.115.70,53,udp,dns,0.004383,0,164,SHR,T,F,0,Cd,0,0,1,192,-,BENIGN
1745481738.377822,C8yV0Z1vb52v0xfHL7,192.168.1.27,35111,118.98.115.70,53,udp,dns,0.006538,0,112,SHR,T,F,0,Cd,0,0,1,140,-,BENIGN
1745481738.46067,ChAuzY1x5bXKFHmgI4,192.168.1.27,42633,118.98.115.70,53,udp,dns,0.022288,0,141,SHR,T,F,0,Cd,0,0,1,169,-,BENIGN
1745481738.471342,COOd4T3wl5s5d0GWCd,192.168.1.27,32958,118.98.115.70,53,udp,dns,0.011616,0,141,SHR,T,F,0,Cd,0,0,1,169,-,BENIGN
1745481742.696382,CvhC2o4SVVsYvFs1Hl,192.168.1.27,49364,34.205.188.41,443,tcp,-,0.803877,32,4563,RSTO,T,F,0,^hCacdCRfRR,3,120,10,2211,-,BENIGN
1745481688.615703,CUjXpS2oosxVkUZWbb,192.168.1.27,46655,36.64.250.210,443,udp,-,0.061149,0,8250,SHR,T,F,0,CdC,0,0,13,8614,-,BENIGN
1745481737.921805,Cpv9xE2154nrGkefMl,192.168.1.27,60824,185.239.172.170,443,tcp,-,6.211523,0,441,RSTRH,T,F,0,^hCadfr,0,0,8,841,-,BENIGN
1745481743.64408,CzUUtS29GhV5Sfnigl,192.168.1.27,59940,36.86.63.182,443,tcp,-,0.213619,0,0,RSTRH,T,F,0,Cr,0,0,1,40,-,BENIGN
1745481743.644083,Ctuarz2F94YGVhT07d,192.168.1.27,59934,36.86.63.182,443,tcp,-,0.213969,0,0,RSTRH,T,F,0,Cr,0,0,1,40,-,BENIGN
1745481739.492816,Ck08uA3QsfKg9lDH0k,192.168.1.27,37084,118.98.115.70,53,udp,dns,0.230982,0,106,SHR,T,F,0,Cd,0,0,1,134,-,BENIGN
1745481749.634087,CdPQjn3fq0macjXzk,192.168.1.27,37072,182.161.73.172,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481749.738527,CaFfrC2fsCbtFZrD9c,192.168.1.27,37076,182.161.73.172,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481749.609358,CIEDeH3cLFjpyBKlS,192.168.1.27,48498,198.206.157.240,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481749.631866,CGRbIJ3xm1oqZe9Tse,192.168.1.27,46422,152.228.215.159,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481749.628261,Cff60q46MEG60UXi6h,192.168.1.27,46346,216.169.156.30,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481749.840222,Cok9HY2AjDoBYu6Yq8,192.168.1.27,60990,35.71.131.137,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481749.652002,CBvLmt4PiT5xQaFz2e,192.168.1.27,46438,152.228.215.159,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481739.892045,CHUq5o2TnTwzGgFizc,192.168.1.27,45137,118.98.115.70,53,udp,dns,0.021052,0,109,SHR,T,F,0,Cd,0,0,1,137,-,BENIGN
1745481739.892293,CLTuVd1TvnFh1ucMB5,192.168.1.27,41056,118.98.115.70,53,udp,dns,0.034942,0,121,SHR,T,F,0,Cd,0,0,1,149,-,BENIGN
1745481739.895496,CxqLYtdIZCZNotxCk,192.168.1.27,51971,118.98.115.70,53,udp,dns,0.058045,0,118,SHR,T,F,0,Cd,0,0,1,146,-,BENIGN
1745481749.72566,Ceoyde3Bzsmr7A4BVk,192.168.1.27,48510,198.206.157.240,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481749.738396,Cpg1bL1P5qOeZeRRKc,192.168.1.27,46452,152.228.215.159,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481749.738119,CZ2qeh3feZgqSXahfd,192.168.1.27,46348,216.169.156.30,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481739.990195,Ce0Jgg16rLjpDDUg42,192.168.1.27,56712,118.98.115.70,53,udp,dns,0.004217,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481739.998724,CKNRBU2xIh5XJqax52,192.168.1.27,54204,118.98.115.70,53,udp,dns,0.017103,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481740.249589,Cf36d64zoufaHe8A49,192.168.1.27,44302,118.98.115.70,53,udp,dns,0.200153,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481740.265572,CkBAAF31QSoKSaHmwc,192.168.1.27,51592,118.98.115.70,53,udp,dns,0.019044,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481750.169104,CssnD93VfUNScylxy6,192.168.1.27,39340,141.94.175.218,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481745.422675,CWxIln3AV6YQg4tEyk,192.168.1.27,51724,34.98.64.218,443,tcp,-,0.056852,0,0,SHR,T,F,0,^hCf,0,0,2,112,-,BENIGN
1745481744.961727,CVh72O31vWTFAawdI4,192.168.1.27,47506,52.196.7.28,443,tcp,-,0.661915,155,2740,RSTO,T,F,0,^hCadcCRRftR,5,200,14,1310,-,BENIGN
1745481744.889439,Caredi4Bglz966pXk1,192.168.1.27,40732,52.223.2.229,443,tcp,-,0.675837,0,4610,RSTO,T,F,0,^hCacdRf,2,80,9,766,-,BENIGN
1745481740.562576,Cp7eHR166TKTwc2F17,192.168.1.27,46356,118.98.115.70,53,udp,dns,0.005152,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481740.563369,CT8JDA2QCroc484Wvl,192.168.1.27,36970,118.98.115.70,53,udp,dns,0.004105,0,89,SHR,T,F,0,Cd,0,0,1,117,-,BENIGN
1745481740.56352,CDb0CW1b1GYvVC9sDb,192.168.1.27,56475,118.98.115.70,53,udp,dns,0.070797,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481740.688583,C1syQ32kGmBjSs0jha,192.168.1.27,59208,118.98.115.70,53,udp,dns,0.005543,0,117,SHR,T,F,0,Cd,0,0,1,145,-,BENIGN
1745481750.600155,CGUcRR17yQ4xpnAcch,192.168.1.27,34050,141.94.172.236,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481745.061098,CXVxqf1DJgS4WADvC,192.168.1.27,48786,148.251.20.73,443,tcp,-,1.152737,63,4993,RSTO,T,F,0,^hCacdCRRfR,4,160,10,1305,-,BENIGN
1745481741.297065,CBtnNp1JMQAoAAyXIe,192.168.1.27,37198,118.98.115.70,53,udp,dns,0.005187,0,81,SHR,T,F,0,Cd,0,0,1,109,-,BENIGN
1745481741.29727,CGzPMy3wWckrt92wK1,192.168.1.27,48365,118.98.115.70,53,udp,dns,0.004983,0,105,SHR,T,F,0,Cd,0,0,1,133,-,BENIGN
1745481741.301233,CJWhLx4AKbufrN6Boe,192.168.1.27,47947,118.98.115.70,53,udp,dns,0.003754,0,122,SHR,T,F,0,Cd,0,0,1,150,-,BENIGN
1745481741.301923,CVCgjExrDUBFBczNh,192.168.1.27,57840,118.98.115.70,53,udp,dns,0.004148,0,107,SHR,T,F,0,Cd,0,0,1,135,-,BENIGN
1745481741.30217,CiV7mZ2ITnIkdAwhrk,192.168.1.27,50100,118.98.115.70,53,udp,dns,0.003901,0,124,SHR,T,F,0,Cd,0,0,1,152,-,BENIGN
1745481741.302305,C1L4cC23uZ17VgDkw1,192.168.1.27,54645,118.98.115.70,53,udp,dns,0.005413,0,124,SHR,T,F,0,Cd,0,0,1,152,-,BENIGN
1745481741.382234,CZUShB3bK9uvfsNFq7,192.168.1.27,43364,118.98.115.70,53,udp,dns,0.115086,0,141,SHR,T,F,0,Cd,0,0,1,169,-,BENIGN
1745481751.574733,CAFJB74JjfcuivxI1a,192.168.1.27,50244,182.161.73.136,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481741.726768,CGOFH24AbTW2jAZXCc,192.168.1.27,50983,118.98.115.70,53,udp,dns,0.006748,0,178,SHR,T,F,0,Cd,0,0,1,206,-,BENIGN
1745481741.72976,C4YWlA1omvESkQbag,192.168.1.27,32820,118.98.115.70,53,udp,dns,0.007260,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481741.756329,CnbBlC4Qzc5smtggyb,192.168.1.27,55495,118.98.115.70,53,udp,dns,0.004133,0,89,SHR,T,F,0,Cd,0,0,1,117,-,BENIGN
1745481741.756594,CniZUi1Qr5FYrkFUNj,192.168.1.27,60914,118.98.115.70,53,udp,dns,0.147823,0,157,SHR,T,F,0,Cd,0,0,1,185,-,BENIGN
1745481741.760441,CGcnQmsOyaSlTjEUf,192.168.1.27,48309,118.98.115.70,53,udp,dns,0.097088,0,157,SHR,T,F,0,Cd,0,0,1,185,-,BENIGN
1745481741.766365,CiwSTF2AZpNprBExa9,192.168.1.27,42409,118.98.115.70,53,udp,dns,0.118740,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481741.875254,CdjPDxOOHkZhiBy36,192.168.1.27,43990,118.98.115.70,53,udp,dns,0.015902,0,71,SHR,T,F,0,Cd,0,0,1,99,-,BENIGN
1745481741.880615,CNbSYi2fwcy8SPo0Gl,192.168.1.27,48010,118.98.115.70,53,udp,dns,0.005313,0,119,SHR,T,F,0,Cd,0,0,1,147,-,BENIGN
1745481741.882576,C3gEeR1Q3MTl5LFw42,192.168.1.27,58488,118.98.115.70,53,udp,dns,0.024856,0,119,SHR,T,F,0,Cd,0,0,1,147,-,BENIGN
1745481751.550287,Cr9qGv4kitWjBHvGnf,192.168.1.27,45976,152.228.215.159,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481742.001451,CvXgvi2DmyUTwXkusk,192.168.1.27,46527,118.98.115.70,53,udp,dns,0.018739,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481742.057615,ClMx96npwllGeXk,192.168.1.27,52899,118.98.115.70,53,udp,dns,0.005271,0,68,SHR,T,F,0,Cd,0,0,1,96,-,BENIGN
1745481742.057925,CU7DTw4t0TGvq5DChi,192.168.1.27,47973,118.98.115.70,53,udp,dns,0.016211,0,114,SHR,T,F,0,Cd,0,0,1,142,-,BENIGN
1745481742.058325,Cp5TDoWxsRftzEE2k,192.168.1.27,60055,118.98.115.70,53,udp,dns,0.014837,0,114,SHR,T,F,0,Cd,0,0,1,142,-,BENIGN
1745481751.754395,CkxYVvqCrjcUFfLP3,192.168.1.27,39350,141.94.175.218,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481742.154716,C3OO1id3myxJYLvk9,192.168.1.27,46295,118.98.115.70,53,udp,dns,0.004763,0,114,SHR,T,F,0,Cd,0,0,1,142,-,BENIGN
1745481742.16832,C8iavK2DhRUL43QsG8,192.168.1.27,45447,118.98.115.70,53,udp,dns,0.017383,0,125,SHR,T,F,0,Cd,0,0,1,153,-,BENIGN
1745481742.169101,CjZqfXL8Z4MdeM2xj,192.168.1.27,45916,118.98.115.70,53,udp,dns,0.005390,0,137,SHR,T,F,0,Cd,0,0,1,165,-,BENIGN
1745481742.176151,CCR0r216yF2q2KZ6S1,192.168.1.27,35974,118.98.115.70,53,udp,dns,0.005227,0,172,SHR,T,F,0,Cd,0,0,1,200,-,BENIGN
1745481742.182274,CmfPfh1NCJJF6BM6,192.168.1.27,37301,118.98.115.70,53,udp,dns,0.005570,0,134,SHR,T,F,0,Cd,0,0,1,162,-,BENIGN
1745481742.131017,C0P70E4gBLDH0uJuj8,192.168.1.27,60296,23.38.195.112,443,tcp,-,5.100770,0,581,RSTO,T,F,0,^hCadftRR,4,160,9,1057,-,BENIGN
1745481742.353266,Cux6M214HS6pYnEKF6,192.168.1.27,54049,118.98.115.70,53,udp,dns,0.004207,0,114,SHR,T,F,0,Cd,0,0,1,142,-,BENIGN
1745481742.362865,CvRbDV3t2gViIvZWJc,192.168.1.27,53636,118.98.115.70,53,udp,dns,0.004148,0,114,SHR,T,F,0,Cd,0,0,1,142,-,BENIGN
1745481742.376997,CXazKo33BXCl2wWLF9,192.168.1.27,45643,118.98.115.70,53,udp,dns,0.005324,0,114,SHR,T,F,0,Cd,0,0,1,142,-,BENIGN
1745481742.411058,CLjwEf4HiOn2aHLjbf,192.168.1.27,39848,118.98.115.70,53,udp,dns,0.017376,0,195,SHR,T,F,0,Cd,0,0,1,223,-,BENIGN
1745481742.419995,CGYBP13Vds8XrgOH4c,192.168.1.27,32901,118.98.115.70,53,udp,dns,0.034147,0,224,SHR,T,F,0,Cd,0,0,1,252,-,BENIGN
1745481742.452483,CAxGnIhv7JvdOOyHd,192.168.1.27,60058,118.98.115.70,53,udp,dns,0.059067,0,157,SHR,T,F,0,Cd,0,0,1,185,-,BENIGN
1745481742.45548,CfM0xo0oWzARInAN3,192.168.1.27,45381,118.98.115.70,53,udp,dns,0.006251,0,119,SHR,T,F,0,Cd,0,0,1,147,-,BENIGN
1745481742.495555,C6kD0i4sS6Qg30bw2b,192.168.1.27,36371,118.98.115.70,53,udp,dns,0.036596,0,115,SHR,T,F,0,Cd,0,0,1,143,-,BENIGN
1745481742.545339,C6h1qxnbcvx88Unwd,192.168.1.27,46681,118.98.115.70,53,udp,dns,0.004977,0,111,SHR,T,F,0,Cd,0,0,1,139,-,BENIGN
1745481742.648778,CqERCu3t2b8RvSd0pk,192.168.1.27,44551,118.98.115.70,53,udp,dns,0.004437,0,193,SHR,T,F,0,Cd,0,0,1,221,-,BENIGN
1745481742.655587,CSvevD10hCAkgFUVKh,192.168.1.27,43543,118.98.115.70,53,udp,dns,0.004089,0,189,SHR,T,F,0,Cd,0,0,1,217,-,BENIGN
1745481752.71673,CEJWfLPA3A9dGvpVa,192.168.1.27,40786,142.251.12.113,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481742.925079,CcMzqY2aaCtCIf0YOd,192.168.1.27,37291,118.98.115.70,53,udp,dns,0.004000,0,98,SHR,T,F,0,Cd,0,0,1,126,-,BENIGN
1745481742.926277,CEpMzm4vdA8n87FlE5,192.168.1.27,47379,118.98.115.70,53,udp,dns,0.004775,0,140,SHR,T,F,0,Cd,0,0,1,168,-,BENIGN
1745481742.926592,CljFRs4g3XoVtKgQgf,192.168.1.27,56103,118.98.115.70,53,udp,dns,0.004460,0,134,SHR,T,F,0,Cd,0,0,1,162,-,BENIGN
1745481752.725108,C7osT8208Pjz7p15ih,192.168.1.27,43396,52.1.157.24,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481732.969644,CLhbhs4AcBifz0L3yc,192.168.1.27,36811,118.98.115.70,53,udp,dns,9.473730,0,401,SHR,T,F,0,Cd,0,0,2,457,-,BENIGN
1745481753.04012,C4sR7c4XFMdEykuq89,192.168.1.27,36354,104.19.159.19,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481743.097819,C4ZpIQ2fPUVtxCR2n7,192.168.1.27,46396,118.97.159.17,443,tcp,-,5.048585,0,597,RSTO,T,F,0,^hCadftR,1,40,8,1021,-,BENIGN
1745481742.50376,C8Gy9v1G8BlDcADpeg,192.168.1.27,58336,23.38.195.130,443,tcp,-,5.657541,0,597,SHR,T,F,0,^hCadf,0,0,9,1073,-,BENIGN
1745481743.16512,CzCfyvT8Lkx6BRpWa,192.168.1.27,52112,118.98.115.70,53,udp,dns,0.022131,0,145,SHR,T,F,0,Cd,0,0,1,173,-,BENIGN
1745481743.168415,CItpTD5hqxhgbR4ug,192.168.1.27,40877,118.98.115.70,53,udp,dns,0.007475,0,103,SHR,T,F,0,Cd,0,0,1,131,-,BENIGN
1745481743.169112,Cd4ojZ2UqfRz3ODHD3,192.168.1.27,52665,118.98.115.70,53,udp,dns,0.006779,0,139,SHR,T,F,0,Cd,0,0,1,167,-,BENIGN
1745481753.158573,C4zsT5x5ATzmN8W15,192.168.1.27,52836,69.173.158.64,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481753.158769,Cu7TNUqwU1m1vEoza,192.168.1.27,52840,69.173.158.64,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481752.960832,CVQ51s40kIK17ak5q2,192.168.1.27,43398,52.1.157.24,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481743.309769,CPI8udo01ZFTRDYKi,192.168.1.27,45440,118.98.115.70,53,udp,dns,0.039966,0,131,SHR,T,F,0,Cd,0,0,1,159,-,BENIGN
1745481743.31652,C8b9Ot4dabOjuGsxX5,192.168.1.27,59574,118.98.115.70,53,udp,dns,0.007344,0,90,SHR,T,F,0,Cd,0,0,1,118,-,BENIGN
1745481743.317029,CTIxVM2MRo9Bbcv9s8,192.168.1.27,42800,118.98.115.70,53,udp,dns,0.019965,0,131,SHR,T,F,0,Cd,0,0,1,159,-,BENIGN
1745481743.318449,CV6JnEhi7YID5UB2,192.168.1.27,33214,118.98.115.70,53,udp,dns,0.006372,0,158,SHR,T,F,0,Cd,0,0,1,186,-,BENIGN
1745481743.319331,CLt4Eh1oTKH6kFmOL5,192.168.1.27,38673,118.98.115.70,53,udp,dns,0.005490,0,182,SHR,T,F,0,Cd,0,0,1,210,-,BENIGN
1745481743.321598,C3lLmj26VQcxA9RiL,192.168.1.27,60860,118.98.115.70,53,udp,dns,0.019972,0,187,SHR,T,F,0,Cd,0,0,1,215,-,BENIGN
1745481743.337692,CVHP8W1s702J12d9wc,192.168.1.27,58056,118.98.115.70,53,udp,dns,0.007166,0,113,SHR,T,F,0,Cd,0,0,1,141,-,BENIGN
1745481743.344156,CBXPrI3HF8XI658Am1,192.168.1.27,44444,118.98.115.70,53,udp,dns,0.009049,0,114,SHR,T,F,0,Cd,0,0,1,142,-,BENIGN
1745481743.351431,ClNST02CvU8SH1fbN8,192.168.1.27,49216,118.98.115.70,53,udp,dns,0.018917,0,113,SHR,T,F,0,Cd,0,0,1,141,-,BENIGN
1745481753.185611,CCStswJ5Xl5sA9gNb,192.168.1.27,49140,169.150.249.165,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481743.508369,CgPKPq302orKJrMnb5,192.168.1.27,37319,118.98.115.70,53,udp,dns,0.008863,0,229,SHR,T,F,0,Cd,0,0,1,257,-,BENIGN
1745481743.509396,Cj53iMdptFAKvWZ14,192.168.1.27,60456,118.98.115.70,53,udp,dns,0.036762,0,255,SHR,T,F,0,Cd,0,0,1,283,-,BENIGN
1745481753.346167,CVe2iI1PSrBmZnSkUd,192.168.1.27,33820,212.77.98.32,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481743.549675,C2gmNF3idGjvcpCCf3,192.168.1.27,50843,118.98.115.70,53,udp,dns,0.005354,0,108,SHR,T,F,0,Cd,0,0,1,136,-,BENIGN
1745481753.341195,CFgL9d3NLpJ1BoeMlf,192.168.1.27,45246,172.240.45.81,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481743.641938,CSclwh1QXZOSyaASS5,192.168.1.27,39506,118.98.115.70,53,udp,dns,0.216114,0,128,SHR,T,F,0,Cd,0,0,1,156,-,BENIGN
1745481743.642402,CGXOwy2cTxr5kUHjw,192.168.1.27,54988,118.98.115.70,53,udp,dns,0.226527,0,170,SHR,T,F,0,Cd,0,0,1,198,-,BENIGN
1745481743.64308,CvDT5x14Iqr7vQIs2f,192.168.1.27,56418,118.98.115.70,53,udp,dns,0.214972,0,170,SHR,T,F,0,Cd,0,0,1,198,-,BENIGN
1745481743.648606,CMilPP3Tjj3NOCDkag,192.168.1.27,44580,118.98.115.70,53,udp,dns,0.209446,0,79,SHR,T,F,0,Cd,0,0,1,107,-,BENIGN
1745481743.649233,CGKsqb3y6LsY5wT5Yb,192.168.1.27,33863,118.98.115.70,53,udp,dns,0.219696,0,147,SHR,T,F,0,Cd,0,0,1,175,-,BENIGN
1745481743.649633,CQKzsvZpxOOHH4EIb,192.168.1.27,43315,118.98.115.70,53,udp,dns,0.208512,0,147,SHR,T,F,0,Cd,0,0,1,175,-,BENIGN
1745481743.735599,Cywjhu1Emqgb8pM1ol,192.168.1.27,53590,118.98.115.70,53,udp,dns,0.181892,0,77,SHR,T,F,0,Cd,0,0,1,105,-,BENIGN
1745481743.737148,C34APCRd4NPHcTNO2,192.168.1.27,41963,118.98.115.70,53,udp,dns,0.180343,0,129,SHR,T,F,0,Cd,0,0,1,157,-,BENIGN
1745481743.738327,CtR8b82BvFyjk2Z1Jc,192.168.1.27,55226,118.98.115.70,53,udp,dns,0.179164,0,129,SHR,T,F,0,Cd,0,0,1,157,-,BENIGN
1745481743.755963,CIHoFKlW3CVQtFrY,192.168.1.27,46915,118.98.115.70,53,udp,dns,0.166008,0,66,SHR,T,F,0,Cd,0,0,1,94,-,BENIGN
1745481743.75637,CKADY4ueL183QGHG9,192.168.1.27,46054,118.98.115.70,53,udp,dns,0.177574,0,131,SHR,T,F,0,Cd,0,0,1,159,-,BENIGN
1745481743.762679,CRHjcu4QvTnkrDyg85,192.168.1.27,43721,118.98.115.70,53,udp,dns,0.171067,0,131,SHR,T,F,0,Cd,0,0,1,159,-,BENIGN
1745481743.766782,CZPKAS27QnAWcfoMf,192.168.1.27,47442,118.98.115.70,53,udp,dns,0.167162,0,67,SHR,T,F,0,Cd,0,0,1,95,-,BENIGN
1745481743.767359,C4NEiZPI2mPrE1L96,192.168.1.27,34511,118.98.115.70,53,udp,dns,0.166681,0,112,SHR,T,F,0,Cd,0,0,1,140,-,BENIGN
1745481743.771507,CarGse2pQA2NZxPvTk,192.168.1.27,47278,118.98.115.70,53,udp,dns,0.162437,0,112,SHR,T,F,0,Cd,0,0,1,140,-,BENIGN
1745481738.238406,Cyk04m3InS0HCkjbpg,192.168.1.27,55518,103.43.91.51,443,tcp,-,10.554273,0,11275,RSTR,T,F,0,^hCacdCfrR,1,40,20,3876,-,BENIGN
1745481743.780384,CB48xx3Z69IWbnrqN6,192.168.1.27,56218,118.98.115.70,53,udp,dns,0.153560,0,108,SHR,T,F,0,Cd,0,0,1,136,-,BENIGN
1745481753.775382,CGo6CT3N6esgBBiOM1,192.168.1.27,43210,118.97.159.17,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BENIGN
1745481743.781148,CzCDiV1TXWZ5mUAUk6,192.168.1.27,43082,118.98.115.70,53,udp,dns,0.152796,0,79,SHR,T,F,0,Cd,0,0,1,107,-,BENIGN
1745481743.781911,CDO2i04wiN0dT9fAPi,192.168.1.27,44120,118.98.115.70,53,udp,dns,0.217109,0,108,SHR,T,F,0,Cd,0,0,1,136,-,BENIGN
1745481743.797883,CdQjWY3U8RjFu2Dhgh,192.168.1.27,49183,118.98.115.70,53,udp,dns,0.136061,0,72,SHR,T,F,0,Cd,0,0,1,100,-,BENIGN
1745481743.798427,CbQQgk49LQQSGxaguc,192.168.1.27,58278,118.98.115.70,53,udp,dns,0.200593,0,133,SHR,T,F,0,Cd,0,0,1,161,-,BENIGN
1745481743.799154,CzTTmh5ozyKBcpUS7,192.168.1.27,53715,118.98.115.70,53,udp,dns,0.134790,0,133,SHR,T,F,0,Cd,0,0,1,161,-,BENIGN
1745481693.797104,CPUHRE1K2jUCpv5pU4,192.168.1.27,40412,36.64.250.210,443,udp,-,0.039454,0,6943,SHR,T,F,0,Cd,0,0,11,7251,-,BENIGN
